Product Name,Price,Ratings,Author,Publishing Date,Publisher,Edition,Number of Pages,Language,Product_Url
"Lok Vyavhar - लोक व्यवहार (Hindi Translation Of How To Win Friends & Influence People) By Dale Carnegie+Apke Avchetan Man Ki Shakti : आपके अवचेतन मन की शक्ति (The Power Of Your Subconscious Mind In Hindi) By Dr. Joseph Murphy+Think & Grow Rich - सोचो और अमीर बनो (Hindi Translation Of Think And Grow Rich) By Napoleon Hill  (Paperback, Hindi, Dale Carnegie+Dr. Joseph Murphy+Hill, Napolean)",₹356,4.6,"Dale Carnegie+Dr. Joseph Murphy+Hill, Napolean",No value available,Diamond Pocket Books Pvt LTD,1,670,Hindi,https://www.flipkart.com/lok-vyavhar-hindi-translation-win-friends-influence-people-dale-carnegie-apke-avchetan-man-ki-shakti-the-power-your-subconscious-mind-hindi-dr-joseph-murphy-think-grow-rich-think-rich-napoleon-hill/p/itm9490260cc6bde?pid=RBKG3UY5PDYZNHQF&lid=LSTRBKG3UY5PDYZNHQFQQEM13&marketplace=FLIPKART&q=books&store=bks&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=en_EGq%2BSgZBr7K1lrn9JxMiA1560%2Birw631E5HFRuaXklRHRjOooZp%2F1W%2BJZ5TlVpGd6rk2cbCXVMXTzQ7Y7d1bEA%3D%3D&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"CUET UG Entrance Exam Books 2023 - CUET Physics, Chemistry, Maths, English & General Test (PCM+E+GT) Common University Entrance Test - 60 Practice Test Papers (CUET Sample Paper) | Latest Exam Pattern For B.Sc | Set Of 5 Books  (Paperback, Target Publications)",₹558,4.2,Target Publications,No value available,Target Publications Pvt. Ltd.,e1,576,English,https://www.flipkart.com/cuet-ug-entrance-exam-books-2023-physics-chemistry-maths-english-general-test-pcm-e-gt-common-university-60-practice-papers-cuet-sample-paper-latest-pattern-b-sc-set-5/p/itm46697388b9984?pid=RBKGNTYGNGWFJXA8&lid=LSTRBKGNTYGNGWFJXA8TNJPTF&marketplace=FLIPKART&q=books&store=bks&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGNTYGNGWFJXA8.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"SSC MTS 2023 4800 TCS MCQ Chapter Wise With Detailed Explanation English Medium  (Paperback, Pinnacle Publications)",₹360,4.4,Pinnacle Publications,No value available,Pinnacle Publications,2nd,455,English,https://www.flipkart.com/ssc-mts-2023-4800-tcs-mcq-chapter-wise-detailed-explanation-english-medium/p/itmcbfad8ef5048f?pid=RBKGHGTTXG5FWZQA&lid=LSTRBKGHGTTXG5FWZQAWYJWKA&marketplace=FLIPKART&q=books&store=bks&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGHGTTXG5FWZQA.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"B D CHAURASIA'S HUMAN ANATOMY 9th Ed, 4 Volume Set (PB - 2023)  (Paperback, BD Chaurasia)","₹1,999",4.6,BD Chaurasia,No value available,CBS Publishers,2019,2080,English,https://www.flipkart.com/b-d-chaurasia-s-human-anatomy-9th-ed-4-volume-set-pb-2023/p/itmc72329249603b?pid=RBKFGRX8RGN4GBJ9&lid=LSTRBKFGRX8RGN4GBJ9PQSL4Y&marketplace=FLIPKART&q=books&store=bks&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKFGRX8RGN4GBJ9.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"SSC Maths 6800 TCS MCQ Chapter Wise 3rd Edition Hindi Medium  (Paperback, Hindi, Pinnacle Publications)",₹407,4.4,Pinnacle Publications,No value available,Pinnacle Publications,3rd,699,Hindi,https://www.flipkart.com/ssc-maths-6800-tcs-mcq-chapter-wise-3rd-hindi-medium/p/itm032e39259658c?pid=RBKGHFBHZA4VJYZV&lid=LSTRBKGHFBHZA4VJYZVYQMZSN&marketplace=FLIPKART&q=books&store=bks&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=en_EGq%2BSgZBr7K1lrn9JxMiA1560%2Birw631E5HFRuaXklSfF6sU7S7nwObbI9RLlNktSnMf9uagF9C8racIQ57KJA%3D%3D&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Modern Indian History UPSC Civil Services Exam | Modern Indian History Book (English 1st Edition) For State PCS Exams By StudyIQ Publications  (Paperback, StudyIQ Publications)",₹335,4.5,StudyIQ Publications,No value available,StudyIQ Publications,1st,463,English,https://www.flipkart.com/modern-indian-history-upsc-civil-services-exam-book-english-1st-edition-state-pcs-exams-studyiq-publications/p/itm47e1b8473c10a?pid=RBKGKFCVHZE2KMAD&lid=LSTRBKGKFCVHZE2KMADHCMVYT&marketplace=FLIPKART&q=books&store=bks&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGKFCVHZE2KMAD.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Sawan Present Set Of 5 Story Books | Baby Animals Series | Adventurous Cub, Baby Squirrel, Baby Dinosaur, City Calf & Baby Mouse  (Board Book, Manoj Publications Editorial Board)",₹289,4.4,Manoj Publications Editorial Board,No value available,Manoj Publications,Shashank,40,English,https://www.flipkart.com/sawan-present-set-5-story-books-baby-animals-series-adventurous-cub-squirrel-dinosaur-city-calf-mouse/p/itmbad0049c7ca10?pid=RBKFTC4YEZFGQV4X&lid=LSTRBKFTC4YEZFGQV4XOXKI96&marketplace=FLIPKART&q=books&store=bks&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKFTC4YEZFGQV4X.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Lucent's General Knowledge With General Knowledge 2022  (Paperback, lucent manohar pandey)",₹261,4.5,lucent manohar pandey,No value available,lucent,2020,410,English,https://www.flipkart.com/lucent-s-general-knowledge-2022/p/itmc2db43cdc615c?pid=RBKGYF8ZPYQDUQCC&lid=LSTRBKGYF8ZPYQDUQCCNS9HSG&marketplace=FLIPKART&q=books&store=bks&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGYF8ZPYQDUQCC.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Railway Maths 6200 TCS MCQ Chapter Wise With Detailed Explanation And Short Tricks English Medium  (Paperback, Pinnacle Publications)",₹470,4.8,Pinnacle Publications,No value available,Pinnacle Publications,2nd,601,English,https://www.flipkart.com/railway-maths-6200-tcs-mcq-chapter-wise-detailed-explanation-short-tricks-english-medium/p/itm150857f6817d8?pid=RBKGZZSAZDY4YEET&lid=LSTRBKGZZSAZDY4YEETYJLHY5&marketplace=FLIPKART&q=books&store=bks&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=en_EGq%2BSgZBr7K1lrn9JxMiA1560%2Birw631E5HFRuaXklT2iN3VyeGA81KBcqp4X49ApUkY163Xihq%2BoGx1QDUU3A%3D%3D&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"ENGLISHWALE.COM English Speaking Course Book (BBD SPECIAL EDITION)  (Paperback, Hindi, Pooja Rana)",₹189,4.3,Pooja Rana,No value available,ENGLISHWALE.COM,3,450,Hindi,https://www.flipkart.com/englishwale-com-english-speaking-course-book-bbd-special-edition/p/itm487134252726c?pid=RBKGGVW2W3VQGHBV&lid=LSTRBKGGVW2W3VQGHBV1NZF0J&marketplace=FLIPKART&q=books&store=bks&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGGVW2W3VQGHBV.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"ACE QUANT A Complete Guide On Quantitative Aptitude For Banking & Insurance Examinations  (Paperback, Adda247 Publications)",₹346,4.4,Adda247 Publications,No value available,Adda247 Publications,3,460,English,https://www.flipkart.com/ace-quant-complete-guide-quantitative-aptitude-banking-insurance-examinations/p/itm93b47f602f5f5?pid=RBKG5DG9AZEH2EQ2&lid=LSTRBKG5DG9AZEH2EQ2IN1EIA&marketplace=FLIPKART&q=books&store=bks&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKG5DG9AZEH2EQ2.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"SSC CGL 2023: 40 TCS Sets Solved Papers English Medium  (Paperback, Pinnacle Publications)",₹360,4.4,Pinnacle Publications,No value available,Pinnacle Publications,1st,402,English,https://www.flipkart.com/ssc-cgl-2023-40-tcs-sets-solved-papers-english-medium/p/itm4ff81a0e5402c?pid=RBKGM4HQBPZEGJJQ&lid=LSTRBKGM4HQBPZEGJJQBU4VQM&marketplace=FLIPKART&q=books&store=bks&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGM4HQBPZEGJJQ.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"SSC General Studies Theory Book English Medium  (Paperback, Pinnacle Publications)",₹499,4.2,Pinnacle Publications,No value available,Pinnacle Publications,1st,788,English,https://www.flipkart.com/ssc-general-studies-theory-book-english-medium/p/itm9dedd8e69860b?pid=RBKGPYD85XGZQZYR&lid=LSTRBKGPYD85XGZQZYRFSECAL&marketplace=FLIPKART&q=books&store=bks&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=en_EGq%2BSgZBr7K1lrn9JxMiA1560%2Birw631E5HFRuaXklQY8NDiQgAlohoqhAz413wMY02CFUu940jQyj2wzwg%2BZA%3D%3D&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Objective NCERT At Your FINGERTIPS  PHYSICS, CHEMISTRY, BIOLOGY COMBO  (Paperback, MTG Expert)","₹1,724",4.5,MTG Expert,No value available,MTG,2020,3260,English,https://www.flipkart.com/objective-ncert-your-fingertipsphysics-chemistry-biology-combo/p/itme1e4aa74770eb?pid=RBKFU95QHSXNT4SX&lid=LSTRBKFU95QHSXNT4SXHWRLXX&marketplace=FLIPKART&q=books&store=bks&srno=s_1_25&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKFU95QHSXNT4SX.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Fundamentals Of Geography By Study IQ  (Paperback, StudyIQ Publications)",₹312,4.6,StudyIQ Publications,No value available,StudyIQ Publications,1,252,English,https://www.flipkart.com/fundamentals-geography-study-iq/p/itmcc613c2318c96?pid=RBKGDV2H2EHP6HNJ&lid=LSTRBKGDV2H2EHP6HNJAJVAVV&marketplace=FLIPKART&q=books&store=bks&srno=s_1_26&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGDV2H2EHP6HNJ.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Zero To Hero In 60 Days I English Grammar & Practice I English Medium  (Paperback, Pinnacle Publications, Neeru Madam)",₹309,4.3,"Pinnacle Publications, Neeru Madam",No value available,Pinnacle Publications,1st,395,English,https://www.flipkart.com/zero-hero-60-days-english-grammar-practice-medium/p/itm1f35bc662a8f5?pid=RBKGCCRSTRAFMATJ&lid=LSTRBKGCCRSTRAFMATJLWKFLS&marketplace=FLIPKART&q=books&store=bks&srno=s_1_27&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGCCRSTRAFMATJ.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Chacha Chaudhary, Billoo, Pinki Comics In Marathi  (Paperback, Marathi, Prans)",₹270,3.4,Prans,No value available,Diamond Magazine Private Limited,1,144,Marathi,https://www.flipkart.com/chacha-chaudhary-billoo-pinki-comics-marathi/p/itm04d5de2503eba?pid=RBKG8YSVEFFTKMYZ&lid=LSTRBKG8YSVEFFTKMYZQLOKUO&marketplace=FLIPKART&q=books&store=bks&srno=s_1_28&otracker=search&otracker1=search&fm=organic&iid=en_EGq%2BSgZBr7K1lrn9JxMiA1560%2Birw631E5HFRuaXklQz%2BHzvcvD1hlp2gYMYVGSQzSUge13kAFasaYvQeNM8gg%3D%3D&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"50+ Bank PO & Clerk 3.0 | 2017-2022 Previous Years' Memory Based Papers Book (Hindi Printed Edition)  (Paperback, Hindi, Adda247 Publications)",₹525,4.1,Adda247 Publications,No value available,Adda247 Publications,3,1148,Hindi,https://www.flipkart.com/50-bank-po-clerk-3-0-2017-2022-previous-years-memory-based-papers-book-hindi-printed-edition/p/itm83e82342c4186?pid=RBKGE9F3PTBGXQBG&lid=LSTRBKGE9F3PTBGXQBGQ0I94N&marketplace=FLIPKART&q=books&store=bks&srno=s_1_29&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGE9F3PTBGXQBG.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Bedtime Story Books For Kids In English | Tiny Tales - Delightful Hobby | Age 4 - 8 Years | Easy To Read Stories With Pictures | Set Of 10 Books  (Paperback, Soumita Sengupta, Zenaida Pereira, Mayoorika Banerjee, Saachi Bindra, Monalisa Mallick, Nidhi Tholia)",₹614,4.5,"Soumita Sengupta, Zenaida Pereira, Mayoorika Banerjee, Saachi Bindra, Monalisa Mallick, Nidhi Tholia",No value available,Woodsnipe Publications,1,280,English,https://www.flipkart.com/bedtime-story-books-kids-english-tiny-tales-delightful-hobby-age-4-8-years-easy-read-stories-pictures-set-10/p/itm419e36a84b5f6?pid=RBKFWBYSWKTXYYAN&lid=LSTRBKFWBYSWKTXYYANTQ6JU8&marketplace=FLIPKART&q=books&store=bks&srno=s_1_30&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKFWBYSWKTXYYAN.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"MHT-CET Triumph Physics, Chemistry And Biology (PCB) MCQ Books Combo For Pharmacy Entrance Exam | Based On Relevant Chapters Of 11th And 12th Syllabus Of Maharashtra State Board | 3 Books  (Paperback, Content Team at Target Publications)","₹1,120",4.4,Content Team at Target Publications,No value available,Target Publications Pvt. Ltd.,1,1120,English,https://www.flipkart.com/mht-cet-triumph-physics-chemistry-biology-pcb-mcq-books-combo-pharmacy-entrance-exam-based-relevant-chapters-11th-12th-syllabus-maharashtra-state-board-3/p/itm9d94e0c196f92?pid=RBKFV9W8DMS6YDSZ&lid=LSTRBKFV9W8DMS6YDSZYAFNV6&marketplace=FLIPKART&q=books&store=bks&srno=s_1_31&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKFV9W8DMS6YDSZ.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"The Holy Quran - English Translation With Original Arabic Text  (Hardcover, Abdullah Yusuf Ali)",₹333,4.5,Abdullah Yusuf Ali,No value available,Madhur Sandesh Sangam,1,740,English,https://www.flipkart.com/holy-quran-english-translation-original-arabic-text/p/itm6ebdb556d81cb?pid=RBKFZ5BPVG4FXZYC&lid=LSTRBKFZ5BPVG4FXZYCVEDBMO&marketplace=FLIPKART&q=books&store=bks&srno=s_1_32&otracker=search&otracker1=search&fm=organic&iid=en_EGq%2BSgZBr7K1lrn9JxMiA1560%2Birw631E5HFRuaXklSX6vqIoW5TjHpI519svxo3ZDDFByDrrKcektiMxAkv1w%3D%3D&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Bengali Version - How To Avoid Loss And Earn Consistently In The Stock Market - Share Bazar E Kibhabe Loksan Bhule Dhonoban Hoben  (Paperback, Bengali, Prasenjit Paul)",₹399,4.2,Prasenjit Paul,No value available,Paul Asset Consultant Private Limited,1st Edition 2022,264,Bengali,https://www.flipkart.com/bengali-version-avoid-loss-earn-consistently-stock-market-share-bazar-e-kibhabe-loksan-bhule-dhonoban-hoben/p/itme66a50969a54e?pid=RBKGBHVKKGRHJGUZ&lid=LSTRBKGBHVKKGRHJGUZDQFFBK&marketplace=FLIPKART&q=books&store=bks&srno=s_1_33&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGBHVKKGRHJGUZ.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"SSC CGL 2023: 4000 TCS MCQ Chapter Wise With Detailed Explanation English Medium  (Paperback, Pinnacle Publications)",₹395,4.4,Pinnacle Publications,No value available,Pinnacle Publications,1st,436,English,https://www.flipkart.com/ssc-cgl-2023-4000-tcs-mcq-chapter-wise-detailed-explanation-english-medium/p/itmbfb32deff5d65?pid=RBKGM4KGQYMXGDFZ&lid=LSTRBKGM4KGQYMXGDFZQBJL2Y&marketplace=FLIPKART&q=books&store=bks&srno=s_1_34&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGM4KGQYMXGDFZ.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Neeraj Publication MEG-3 English Medium (BRITISH NOVEL) IGNOU Help Book With Solved Previous Years Question Papers And Important Exam Notes (Paperback)  (Paperback, A PANEL OF EDUCATIONIST)",₹266,4.5,A PANEL OF EDUCATIONIST,No value available,NEERAJ PUBLICATION,Neeraj Publication MEG-3 English Medium (BRITISH NOVEL) IGNOU Help Book with Solved Previous Years Question Papers and Important Exam Notes (paperback).,200,English,https://www.flipkart.com/neeraj-publication-meg-3-english-medium-british-novel-ignou-help-book-solved-previous-years-question-papers-important-exam-notes-paperback/p/itm1eab31e73d948?pid=RBKGH5TBKQD239UA&lid=LSTRBKGH5TBKQD239UAGU380J&marketplace=FLIPKART&q=books&store=bks&srno=s_1_35&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGH5TBKQD239UA.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Current Affairs Last One Year (Jan 2022- Jan 2023) Notes Format + MCQ SSC TCS Pattern Book ( English Medium)  (Paperback, Pinnacle Publications)",₹165,4.3,Pinnacle Publications,No value available,Pinnacle Publications,Jan 2023 edition,146,English,https://www.flipkart.com/current-affairs-last-one-year-jan-2022-jan-2023-notes-format-mcq-ssc-tcs-pattern-book-english-medium/p/itm3b5bbf26f875d?pid=RBKGM2UV2G6PZGM7&lid=LSTRBKGM2UV2G6PZGM7THPDD0&marketplace=FLIPKART&q=books&store=bks&srno=s_1_36&otracker=search&otracker1=search&fm=organic&iid=en_EGq%2BSgZBr7K1lrn9JxMiA1560%2Birw631E5HFRuaXklSYGsO6tkDngCoOKncKPhXRJ7X99e7JpgY6oh7KHnvVzA%3D%3D&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Exampur Super 30 Ankganit (Arithmetics ) Bilingual Vol-1 (2022-23)  (Paperback, Hindi, Abhinandhan sir)",₹425,4.5,Abhinandhan sir,No value available,Exampur (Learning Closet Pvt Ltd),1,1000,Hindi,https://www.flipkart.com/exampur-super-30-ankganit-arithmetics-bilingual-vol-1-2022-23/p/itm9507979c7ea37?pid=RBKGF3DJS9GDTYYU&lid=LSTRBKGF3DJS9GDTYYUVQ0T9H&marketplace=FLIPKART&q=books&store=bks&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKGF3DJS9GDTYYU.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Story Books In English For Kids | Abridged Classics | Age 8 - 16 Years | Bedtime Stories With Pictures | Classic Tales | Questions For Better Understanding | Set Of 5 Books  (Paperback, Charles Dickens, Rudyard Kipling, Anna Sewell, Jonathan Swift, Kenneth Grahame)",₹559,4,"Charles Dickens, Rudyard Kipling, Anna Sewell, Jonathan Swift, Kenneth Grahame",No value available,Woodsnipe Publications,1,728,English,https://www.flipkart.com/story-books-english-kids-abridged-classics-age-8-16-years-bedtime-stories-pictures-classic-tales-questions-better-understanding-set-5/p/itmf2a9ed1695dd1?pid=RBKFX4ZRGRYWUHCQ&lid=LSTRBKFX4ZRGRYWUHCQ6WRUYP&marketplace=FLIPKART&q=books&store=bks&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKFX4ZRGRYWUHCQ.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Class 11th Ncert Physics And Chemistry Combo Book (Set Of 4) (English Medium)  (Paperback, NCERT)",₹570,4.1,NCERT,No value available,NCERT PUBLICATION,4TH,847,English,https://www.flipkart.com/class-11th-ncert-physics-chemistry-combo-book-set-4-english-medium/p/itm38594ab6ff745?pid=RBKG9KJDYH7Z5WM3&lid=LSTRBKG9KJDYH7Z5WM3IBRM95&marketplace=FLIPKART&q=books&store=bks&srno=s_1_39&otracker=search&otracker1=search&fm=organic&iid=037ff5f9-a2cb-4522-be9f-447903105844.RBKG9KJDYH7Z5WM3.SEARCH&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Franz Kafka Combo(Metamorphosis+The Trial)  (Paperback, Franz Kafka)",₹301,3.4,Franz Kafka,No value available,General Press,1,304,English,https://www.flipkart.com/franz-kafka-combo-metamorphosis-the-trial/p/itm89e0578757292?pid=RBKG44UBV7ARAJWN&lid=LSTRBKG44UBV7ARAJWNGZOJVM&marketplace=FLIPKART&q=books&store=bks&srno=s_1_40&otracker=search&otracker1=search&fm=organic&iid=en_EGq%2BSgZBr7K1lrn9JxMiA1560%2Birw631E5HFRuaXklTkw0fWv14xdhVRu7Fm%2Bb07KQn7hgAy3svySpw0pLSgxA%3D%3D&ppt=None&ppn=None&ssid=i7g1230jgw0000001683237139347&qH=7d8949bcbf85067f
"Secondary School Mathematics (Maths) For Class 10  (Paperback, R S AGGARWAL)",₹422,4.3,R S AGGARWAL,No value available,BHARATI BHAWAN PVT LTD,1991,964,English,https://www.flipkart.com/secondary-school-mathematics-maths-class-10/p/itm2ed9fb8997afd?pid=RBKG4RHKFNY29HWH&lid=LSTRBKG4RHKFNY29HWHOITVO0&marketplace=FLIPKART&q=books&store=bks&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_KtaYhYUpC%2Bua6jF3zeh6in1XsnFHSDGBdrmfSHgYREuEtDmZrm6CBNXO%2FwovJM45CjNjr5My2whWJGVafF09qw%3D%3D&ppt=None&ppn=None&ssid=ny5b6cgqow0000001683237190715&qH=7d8949bcbf85067f
"60 Maths Mock Test For Cgl And Chsl Mains  (Paperback, Aditya Ranjan)",₹327,4.7,Aditya Ranjan,No value available,RG Publication,1,560,English,https://www.flipkart.com/60-maths-mock-test-cgl-chsl-mains/p/itmd5f63e63d656a?pid=RBKGMC7UHPXAWGZH&lid=LSTRBKGMC7UHPXAWGZHXR3O8Y&marketplace=FLIPKART&q=books&store=bks&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=en_KtaYhYUpC%2Bua6jF3zeh6in1XsnFHSDGBdrmfSHgYREtv6IyabIZLNBGqrikP6XomXIuqZPC9iRl7tz6Rgyv4TQ%3D%3D&ppt=None&ppn=None&ssid=ny5b6cgqow0000001683237190715&qH=7d8949bcbf85067f
"Principles Of Indian Geography (English | 1st Edition) For UPSC CSE Prelims & Mains By Study IQ  (Paperback, StudyIQ Publications)",₹357,4.5,StudyIQ Publications,No value available,StudyIQ Publications,1,342,English,https://www.flipkart.com/principles-indian-geography-english-1st-edition-upsc-cse-prelims-mains-study-iq/p/itmfa44599e125d7?pid=RBKGEMVVYWZ7RYH8&lid=LSTRBKGEMVVYWZ7RYH8VRYVVL&marketplace=FLIPKART&q=books&store=bks&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=2f2b0766-c040-46c7-a5e5-4c0413dbe42e.RBKGEMVVYWZ7RYH8.SEARCH&ppt=None&ppn=None&ssid=ny5b6cgqow0000001683237190715&qH=7d8949bcbf85067f
"Pinnacle 60 Days English Vocabulary  (Paperback, Pinnacle Publications)",₹290,4.5,Pinnacle Publications,No value available,Pinnacle Publications,1st,415,English,https://www.flipkart.com/pinnacle-60-days-english-vocabulary/p/itm05507bbdb0687?pid=RBKGDWVMZ394ZQE5&lid=LSTRBKGDWVMZ394ZQE5ISVCGS&marketplace=FLIPKART&q=books&store=bks&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=2f2b0766-c040-46c7-a5e5-4c0413dbe42e.RBKGDWVMZ394ZQE5.SEARCH&ppt=None&ppn=None&ssid=ny5b6cgqow0000001683237190715&qH=7d8949bcbf85067f
"A Handbook Of A.N.M. (HINDI)  (Paper beck, Hindi, Meenakshi Messi)",₹603,4.3,Meenakshi Messi,No value available,Vardhan Publisher & Distributors,2019,865,Hindi,https://www.flipkart.com/handbook-a-n-m-hindi/p/itmd30d2c527b540?pid=RBKFGTD7VSMZQHVJ&lid=LSTRBKFGTD7VSMZQHVJJXXKZ6&marketplace=FLIPKART&q=books&store=bks&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=2f2b0766-c040-46c7-a5e5-4c0413dbe42e.RBKFGTD7VSMZQHVJ.SEARCH&ppt=None&ppn=None&ssid=ny5b6cgqow0000001683237190715&qH=7d8949bcbf85067f
